$GPGGA,065338.00,3726.840085,N,12638.891023,E,1,34,0.6,49.6,M,17.7,M,,*52
$GPGGA,065339.00,3726.840151,N,12638.891543,E,1,32,0.6,49.6,M,17.7,M,,*5E
$GPGGA,065340.00,3726.840186,N,12638.892180,E,1,28,0.6,49.7,M,17.7,M,,*58
$GPGGA,065341.00,3726.840225,N,12638.892590,E,1,29,0.6,49.7,M,17.7,M,,*57
$GPGGA,065342.00,3726.840261,N,12638.892610,E,1,28,0.6,49.6,M,17.7,M,,*5F
$GPGGA,065343.00,3726.840587,N,12638.893023,E,1,30,0.6,49.6,M,17.7,M,,*5F
$GPGGA,065344.00,3726.840942,N,12638.893322,E,1,29,0.6,49.6,M,17.7,M,,*57
$GPGGA,065345.00,3726.841501,N,12638.893706,E,1,27,0.6,49.5,M,17.7,M,,*53
$GPGGA,065346.00,3726.841981,N,12638.893923,E,1,30,0.6,49.4,M,17.7,M,,*5A
$GPGGA,065347.00,3726.842211,N,12638.893673,E,1,29,0.6,51.3,M,17.7,M,,*56
$GPGGA,065348.00,3726.842287,N,12638.893519,E,1,30,0.6,52.4,M,17.7,M,,*55
$GPGGA,065349.00,3726.842448,N,12638.893527,E,1,29,0.6,52.0,M,17.7,M,,*50
$GPGGA,065350.00,3726.842511,N,12638.893621,E,1,27,0.6,53.3,M,17.7,M,,*5C
$GPGGA,065351.00,3726.842529,N,12638.893526,E,1,28,0.6,54.8,M,17.7,M,,*51
$GPGGA,065352.00,3726.842657,N,12638.893628,E,1,28,0.6,56.2,M,17.7,M,,*5D
$GPGGA,065353.00,3726.843010,N,12638.893667,E,1,30,0.6,57.3,M,17.7,M,,*5A
$GPGGA,065354.00,3726.843136,N,12638.893695,E,1,29,0.6,56.6,M,17.7,M,,*59
$GPGGA,065355.00,3726.843590,N,12638.894153,E,1,29,0.6,56.4,M,17.7,M,,*58
$GPGGA,065356.00,3726.844087,N,12638.894507,E,1,28,0.6,56.2,M,17.7,M,,*5D
$GPGGA,065357.00,3726.844598,N,12638.894810,E,1,30,0.6,52.0,M,17.7,M,,*53
$GPGGA,065358.00,3726.844828,N,12638.894847,E,1,28,0.6,52.6,M,17.7,M,,*57
$GPGGA,065359.00,3726.845211,N,12638.895582,E,1,28,0.6,51.5,M,17.7,M,,*52
$GPGGA,065400.00,3726.845730,N,12638.896059,E,1,28,0.6,50.7,M,17.7,M,,*5C
$GPGGA,065401.00,3726.846246,N,12638.896122,E,1,29,0.6,50.7,M,17.7,M,,*56
$GPGGA,065402.00,3726.846507,N,12638.896131,E,1,30,0.4,51.0,M,17.7,M,,*59
$GPGGA,065403.00,3726.846701,N,12638.896275,E,1,30,0.4,51.2,M,17.7,M,,*5D
$GPGGA,065404.00,3726.846945,N,12638.896189,E,1,30,0.4,51.3,M,17.7,M,,*55
$GPGGA,065405.00,3726.847122,N,12638.896284,E,1,31,0.4,52.0,M,17.7,M,,*53
$GPGGA,065406.00,3726.847146,N,12638.896108,E,1,30,0.4,53.2,M,17.7,M,,*57
$GPGGA,065407.00,3726.847525,N,12638.896308,E,1,28,0.4,53.1,M,17.7,M,,*5F
$GPGGA,065408.00,3726.847505,N,12638.896266,E,1,27,0.4,53.0,M,17.7,M,,*55
$GPGGA,065409.00,3726.847258,N,12638.896502,E,1,28,0.4,50.3,M,17.7,M,,*51
